row_id,tag_name,point_id
216999425,JK5-AHU-1-D-Z04-FAN_9_POWER,1004fcf1f8a960a7822b082bbdbb28bd
216999418,JK5-AHU-1-D-Z04-FAN_9_SPEED_FEEDBACK,43323425e08591bdc30b9951cb0ffecd
216999466,JK5-AHU-1-D-Z04-FAN_DIFF_PRESS_SETPOINT,77cc09d7d84022486b52a2de53665e2d
216999469,JK5-AHU-1-D-Z04-FAN_DIFF_TEMP_SETPOINT,4a8b2e1bc408669fbe4478efda18cec8
216999471,JK5-AHU-1-D-Z04-FAN_MAX_SPEED_SETPOINT,0c5f4c3d2bdbbd2db65a92a49cc709c1
216999470,JK5-AHU-1-D-Z04-FAN_MIN_SPEED_SETPOINT,2ef936771f8c558ceeaea54950e1ea2d
216999464,JK5-AHU-1-D-Z04-FAN_REGULATION_MODE,2b0508e27c2fb70a3c143607adc0a627
216999461,JK5-AHU-1-D-Z04-FILTER_PRESS_DIFF_1,4061b855c7275a494f08fa19aaee56ac
216999463,JK5-AHU-1-D-Z04-FILTER_PRESS_DIFF_2,57fe90121f06a5220420e4059c3c4f57
216999472,JK5-AHU-1-D-Z04-MANUAL_FAN_SPEED_SETPOINT,9dee6c91a7c09dff90d2fffc6191d62c
216999465,JK5-AHU-1-D-Z04-PICV_REGULATION_MODE,f1de419ce0a5c82515efbe4e25d6d924
216999467,JK5-AHU-1-D-Z04-PICV_RET_AIR_TEMP_SETPOINT,3bd8c0e08b3c9dced1f49da58e88fd73
216999468,JK5-AHU-1-D-Z04-PICV_SUPP_AIR_TEMP_SETPOINT,05f2cf999ab69822d94caa4a2fab2ebd
216999438,JK5-AHU-1-D-Z04-PICV_WATER_FLOW_1,4fc41d33818118cbbfe604367cdc582a
216999437,JK5-AHU-1-D-Z04-PICV_WATER_FLOW_2,28f4f05774e13fb6594745164bec4abe
216999433,JK5-AHU-1-D-Z04-PICV_WATER_FLOW_COMMAND,645d1ad38d686a368f7a4428a6a003ff
216999456,JK5-AHU-1-D-Z04-RET_AIR_HUM_1,f8835c33aefacfa0fed8e3b3b8df1e72
216999462,JK5-AHU-1-D-Z04-RET_AIR_HUM_2,6b996eb593c21a90c21112271275ec02
216999440,JK5-AHU-1-D-Z04-RET_AIR_TEMP_1,5881bdf72399d8982d2ffbb1f0e8fcfc
216999458,JK5-AHU-1-D-Z04-RET_AIR_TEMP_2,6863a20b2901dd5d7a12f5ad334260ce
216999457,JK5-AHU-1-D-Z04-RET_AIR_TEMP_3,28ea0dcc718fbf2501727ccd6d122f01
216999459,JK5-AHU-1-D-Z04-RET_AIR_TEMP_4,f92b196e30f47747a04be7a09d021cb6
216999453,JK5-AHU-1-D-Z04-SUPP_AIR_TEMP_1,a60b1ff3670e85b8e8b16e9d6f389d44
216999455,JK5-AHU-1-D-Z04-SUPP_AIR_TEMP_2,46f07a71de376fa97a9b62155bd1517b
216999460,JK5-AHU-1-D-Z04-UNIT_WORKING_HOURS,a12c497076e788bedb4d0dd498d3f49e
216999439,JK5-AHU-1-D-Z04-WATER_INLET_TEMP,a60165e01987ac1714d4ee1983c53a3c
216999408,JK5-AHU-1-D-Z04-WATER_OUTLET_TEMP,118283f57849c1740a30d23fd5b8e7b2
216962865,JK5-AHU-1-D-Z05-ACTUAL_FAN_SPEED,b86650a954efc6be9e71c082f3c8600f
216999656,JK5-AHU-1-D-Z05-ACTUAL_RET_AIR_HUM,75261d796d913f7990fa5c6f8cceb3cf
216999654,JK5-AHU-1-D-Z05-ACTUAL_RET_AIR_TEMP,9819518e03e87f6fa5e108a061b48470
216999655,JK5-AHU-1-D-Z05-ACTUAL_SUPP_AIR_TEMP,261fdaa07612784f5b9526ee898cd0e3
216999694,JK5-AHU-1-D-Z05-COLD_AISLE_DIFF_PRESS_1,4e60d86d946ce0d880550c271d49a11c
216999691,JK5-AHU-1-D-Z05-COLD_AISLE_DIFF_PRESS_2,7bf2e8b4f9d514b5283aaa9d475d0493
216999696,JK5-AHU-1-D-Z05-COLD_AISLE_DIFF_PRESS_3,219827d2afcda70e3a1f93b7f91bda14
216999683,JK5-AHU-1-D-Z05-COLD_AISLE_HUM_1,de47fa751541263f13941422729093df
216999690,JK5-AHU-1-D-Z05-COLD_AISLE_HUM_2,08027d286fc583f78bd90500dfd7252d
216999683,JK5-AHU-1-D-Z05-COLD_AISLE_HUM_3,dd234c6cef959548a9f1184e8447969c
216999693,JK5-AHU-1-D-Z05-COLD_AISLE_HUM_4,bd9bb0721b740b11b5dc9afd431cc6bd
216999692,JK5-AHU-1-D-Z05-COLD_AISLE_HUM_5,d8b1f6fdd0a70e7a5996151a8513cbd2
216999686,JK5-AHU-1-D-Z05-COLD_AISLE_TEMP_1,6e3a7a2c68f29626d26e1c2afc3c92a6
216999685,JK5-AHU-1-D-Z05-COLD_AISLE_TEMP_2,188ed0c840853336e723818e8fe45e20
216999687,JK5-AHU-1-D-Z05-COLD_AISLE_TEMP_3,b8e1215e115b9c7ad99b33298fea5565
216999684,JK5-AHU-1-D-Z05-COLD_AISLE_TEMP_4,c2d2d00da6507c2340c588f4696782b5
216999689,JK5-AHU-1-D-Z05-COLD_AISLE_TEMP_5,c223eeb05ff5823fafc5e03f3395639a
216999651,JK5-AHU-1-D-Z05-FAN_1_POWER,891267dec5dbeb0c1f90bec2a23b1c91
216999653,JK5-AHU-1-D-Z05-FAN_1_SPEED_FEEDBACK,f27be01b9d0ea41a9a3327c6e4e9ea0e
216999677,JK5-AHU-1-D-Z05-FAN_10_POWER,33e066e3b840330b2f160664349a39e1
216999665,JK5-AHU-1-D-Z05-FAN_10_SPEED_FEEDBACK,cd034410c143f5ce5c84bc9cfe775836
216999676,JK5-AHU-1-D-Z05-FAN_11_POWER,5db871d095d8e129a2a3321e496c9fa6
216999664,JK5-AHU-1-D-Z05-FAN_11_SPEED_FEEDBACK,4f203038af9417c92be8c7f8bbad870b
216999678,JK5-AHU-1-D-Z05-FAN_12_POWER,15c5cd9a44706bd41c9c46bff1f6c1f8
216999666,JK5-AHU-1-D-Z05-FAN_12_SPEED_FEEDBACK,c2a8af7bbd080e2c70f6b7a99af98299
216999670,JK5-AHU-1-D-Z05-FAN_2_POWER,061a43e4d1e03b814a6db5dc5306ae1e
216999658,JK5-AHU-1-D-Z05-FAN_2_SPEED_FEEDBACK,3f75eb89885c368c916be62b52f9ac9f
216999669,JK5-AHU-1-D-Z05-FAN_3_POWER,eeab61faa0e59376d4de05f4eec66b8f
216999657,JK5-AHU-1-D-Z05-FAN_3_SPEED_FEEDBACK,8dbd724de60f5f2d631cfcbf4a0b1abc
216999671,JK5-AHU-1-D-Z05-FAN_4_POWER,9513fa268383b9948a744087d1cf54cd
216999659,JK5-AHU-1-D-Z05-FAN_4_SPEED_FEEDBACK,04c2843b6694b1dca8f3de88d75e9f76
216999668,JK5-AHU-1-D-Z05-FAN_5_POWER,a8c09666f857a4fb5ae7c8c70d370d0b
216999652,JK5-AHU-1-D-Z05-FAN_5_SPEED_FEEDBACK,01af08e45b4dc96e84e29eaadce4cb69
216999673,JK5-AHU-1-D-Z05-FAN_6_POWER,d040b81b51343a05007d040b7a42b59a
216999662,JK5-AHU-1-D-Z05-FAN_6_SPEED_FEEDBACK,27b6d1f20d65f028a0652b92a0e7861c
216999672,JK5-AHU-1-D-Z05-FAN_7_POWER,e794debd36310cdc7be5d7427528fe7d
216999661,JK5-AHU-1-D-Z05-FAN_7_SPEED_FEEDBACK,5a71dd0e922a237c99eb90fd421293db
216999674,JK5-AHU-1-D-Z05-FAN_8_POWER,5a7be6e3c854c44f11c12df4c7887a79
216999663,JK5-AHU-1-D-Z05-FAN_8_SPEED_FEEDBACK,5248d5a5c4edbd840c7847a4c7d59cb3
216999667,JK5-AHU-1-D-Z05-FAN_9_POWER,1cb2c46d1b936fd1e3bec122fafe7849
216999660,JK5-AHU-1-D-Z05-FAN_9_SPEED_FEEDBACK,4e538586efd04896996b1d9577cfbdfb
216999708,JK5-AHU-1-D-Z05-FAN_DIFF_PRESS_SETPOINT,9f64732f660e16515decdc3f7aa594af
216999711,JK5-AHU-1-D-Z05-FAN_DIFF_TEMP_SETPOINT,dbc51762be537f6aaba1afb8a226b524
216999713,JK5-AHU-1-D-Z05-FAN_MAX_SPEED_SETPOINT,16d48175716d404a1455432da7e2bb95
216999712,JK5-AHU-1-D-Z05-FAN_MIN_SPEED_SETPOINT,8ab6cf3b0486b98225bcf1ce0d527e95
216999706,JK5-AHU-1-D-Z05-FAN_REGULATION_MODE,0370088a8111f129997f9213f3999a89
216999703,JK5-AHU-1-D-Z05-FILTER_PRESS_DIFF_1,acab69c437de9995d2dbea1258bc325c
216999705,JK5-AHU-1-D-Z05-FILTER_PRESS_DIFF_2,1ffb54eed4054ab002fc00ca379e2543
216999714,JK5-AHU-1-D-Z05-MANUAL_FAN_SPEED_SETPOINT,98b245e8e3b4f78e6fffc504c57ced05
216999707,JK5-AHU-1-D-Z05-PICV_REGULATION_MODE,b3f3756a1cd0f32ecbd00bc4de92dbe5
216999709,JK5-AHU-1-D-Z05-PICV_RET_AIR_TEMP_SETPOINT,993baa8bc1da67b732412422aa4d95c7
216999710,JK5-AHU-1-D-Z05-PICV_SUPP_AIR_TEMP_SETPOINT,c21b1ef9f741d450c19e0d3b859926ab
216999680,JK5-AHU-1-D-Z05-PICV_WATER_FLOW_1,6c7fae851d0a6b886e795a6dff80c0b4
216999679,JK5-AHU-1-D-Z05-PICV_WATER_FLOW_2,f79c896572743fee49622cd0c7ab3e31
216999675,JK5-AHU-1-D-Z05-PICV_WATER_FLOW_COMMAND,a6a12dc9a2e85b1c41295edb30581ef2
216999698,JK5-AHU-1-D-Z05-RET_AIR_HUM_1,bfe16c0178d72560d557477830fe69bc
216999704,JK5-AHU-1-D-Z05-RET_AIR_HUM_2,ca6d7882c59ffb8a9ceae1acdfd21306
216999682,JK5-AHU-1-D-Z05-RET_AIR_TEMP_1,43b27c874ad99bed384744ea8fdf04dd
216999700,JK5-AHU-1-D-Z05-RET_AIR_TEMP_2,22a93b82cfac630df23e541cef554115
216999699,JK5-AHU-1-D-Z05-RET_AIR_TEMP_3,3896726afe520b6950c6308d2a7643b7
216999701,JK5-AHU-1-D-Z05-RET_AIR_TEMP_4,9348c8f3a309fcf6bf5e7c63680f1024
216999695,JK5-AHU-1-D-Z05-SUPP_AIR_TEMP_1,4fb72d802ce4eb2800e9e1c21c7c3eec
216999697,JK5-AHU-1-D-Z05-SUPP_AIR_TEMP_2,dd7eeb219817c76c3aa57c8d027afef9
216999702,JK5-AHU-1-D-Z05-UNIT_WORKING_HOURS,507cd22c79456c076878be037b10e4a1
216999681,JK5-AHU-1-D-Z05-WATER_INLET_TEMP,80191347f80f52b5dd531dd164f956c3
216999650,JK5-AHU-1-D-Z05-WATER_OUTLET_TEMP,7f874ba132f452320c6d35159f63b2ef
216962867,JK5-AHU-1-D-Z06-ACTUAL_FAN_SPEED,97b727fff579ea933eac6e84d59e5604
216999898,JK5-AHU-1-D-Z06-ACTUAL_RET_AIR_HUM,da82bc720eae40df8dc5770d920c3293
216999896,JK5-AHU-1-D-Z06-ACTUAL_RET_AIR_TEMP,05ac13b0807b8c85a684dcc1873eb6e0
216999897,JK5-AHU-1-D-Z06-ACTUAL_SUPP_AIR_TEMP,4425cfef88204ddf1cb7119adc9a107a
216999936,JK5-AHU-1-D-Z06-COLD_AISLE_DIFF_PRESS_1,a7d03e8d5f565769ee6b6761f364f720
216999933,JK5-AHU-1-D-Z06-COLD_AISLE_DIFF_PRESS_2,162bb002223a02fa4745c7d0477aa985
216999938,JK5-AHU-1-D-Z06-COLD_AISLE_DIFF_PRESS_3,c3aa43ba2127db89db7f47ac3f3de6ab
216999930,JK5-AHU-1-D-Z06-COLD_AISLE_HUM_1,e56ffc9c1b0735f2577c428422a71b28
216999932,JK5-AHU-1-D-Z06-COLD_AISLE_HUM_2,34b7dbf73d981e80d4bf5acb27bfac44
216999925,JK5-AHU-1-D-Z06-COLD_AISLE_HUM_3,f4bb00df93dd719393418f1113b52e1c
216999935,JK5-AHU-1-D-Z06-COLD_AISLE_HUM_4,e24ec3e9ff9a568ce9492e524d42e35f
216999934,JK5-AHU-1-D-Z06-COLD_AISLE_HUM_5,df49cf96b701ae63ba5d5039d1f4a714
216999928,JK5-AHU-1-D-Z06-COLD_AISLE_TEMP_1,86148abe99d10bb26362648d98167d35
216999927,JK5-AHU-1-D-Z06-COLD_AISLE_TEMP_2,4c6dddd6ea92175698e04ea95c0628e9
216999929,JK5-AHU-1-D-Z06-COLD_AISLE_TEMP_3,2caca8317d95abc2690634bbeb6599d3
216999926,JK5-AHU-1-D-Z06-COLD_AISLE_TEMP_4,3c3c5eaa585d34246c9427ae82ff7b88
216999931,JK5-AHU-1-D-Z06-COLD_AISLE_TEMP_5,66eb2a781c0e5172fea7ec05c9537b64
216999893,JK5-AHU-1-D-Z06-FAN_1_POWER,6d1aeaae8cb86664baf2620561b60a90
216999895,JK5-AHU-1-D-Z06-FAN_1_SPEED_FEEDBACK,91e9aabe3afa90b2a62f6b11c36773a2
216999919,JK5-AHU-1-D-Z06-FAN_10_POWER,4832d8b8e22acc63d34904c27b2dcc9d
216999907,JK5-AHU-1-D-Z06-FAN_10_SPEED_FEEDBACK,033319345235c1029e9d73dcb4a0d6cf
216999918,JK5-AHU-1-D-Z06-FAN_11_POWER,5911fe02962834e6b572072201f57328
216999906,JK5-AHU-1-D-Z06-FAN_11_SPEED_FEEDBACK,1098fa1e525d200a17a4907390ddfdf4
216999920,JK5-AHU-1-D-Z06-FAN_12_POWER,1309c7f014215cb5ebfa1e9de0189818
216999908,JK5-AHU-1-D-Z06-FAN_12_SPEED_FEEDBACK,28e313c0a31e36c4c2ff5446ed62d682
216999912,JK5-AHU-1-D-Z06-FAN_2_POWER,b7d3c32551cb1938814960ac4c4f866d
216999900,JK5-AHU-1-D-Z06-FAN_2_SPEED_FEEDBACK,490149d35f8438ac958a3740ae3f6d1e
216999911,JK5-AHU-1-D-Z06-FAN_3_POWER,0877a7b09855ae0dc2aaa50eba045060
216999899,JK5-AHU-1-D-Z06-FAN_3_SPEED_FEEDBACK,2fdaec624477ae0343b82cb7f573faf7
216999913,JK5-AHU-1-D-Z06-FAN_4_POWER,79424b3626e3c109724061ed5fa51b38
216999901,JK5-AHU-1-D-Z06-FAN_4_SPEED_FEEDBACK,d897fba57aa33d4e04f5adcc795783ac
216999910,JK5-AHU-1-D-Z06-FAN_5_POWER,618887a0ea58a4a2be9670cae78dde99
216999894,JK5-AHU-1-D-Z06-FAN_5_SPEED_FEEDBACK,2c832fb65a39f5aa9ec52f9cd2d623a6
216999915,JK5-AHU-1-D-Z06-FAN_6_POWER,40b11b26b248d4dbf34cb72297fb1847
216999904,JK5-AHU-1-D-Z06-FAN_6_SPEED_FEEDBACK,4b237699493bb0949072dfe8003f81aa
216999914,JK5-AHU-1-D-Z06-FAN_7_POWER,266c77a3435706ac8571ee9e53974ec3
216999903,JK5-AHU-1-D-Z06-FAN_7_SPEED_FEEDBACK,138e6be7ca9036223ade282ecd63e38a
216999916,JK5-AHU-1-D-Z06-FAN_8_POWER,4180ab3f4d3e529be60253eec46e2801
216999905,JK5-AHU-1-D-Z06-FAN_8_SPEED_FEEDBACK,eb91f551193327933d79b108fe11174a
216999909,JK5-AHU-1-D-Z06-FAN_9_POWER,ea5c2cdf5537f87a6628a440d299e89d
216999902,JK5-AHU-1-D-Z06-FAN_9_SPEED_FEEDBACK,3d2a4daa3cc922c983d6bd8bdbede9fe
216999950,JK5-AHU-1-D-Z06-FAN_DIFF_PRESS_SETPOINT,3f6ff37a526980a10a89b6495f8fd7cf
216999953,JK5-AHU-1-D-Z06-FAN_DIFF_TEMP_SETPOINT,09dc44981ab88dbaa95779afb0d60da5
216999955,JK5-AHU-1-D-Z06-FAN_MAX_SPEED_SETPOINT,7962593bb0c1f4edcf46016b9062c0f7
216999954,JK5-AHU-1-D-Z06-FAN_MIN_SPEED_SETPOINT,6a71e6d0c6c7ad816f3ffabd482eec3a
216999948,JK5-AHU-1-D-Z06-FAN_REGULATION_MODE,57cba516045574d9e53c861ea626abfb
216999945,JK5-AHU-1-D-Z06-FILTER_PRESS_DIFF_1,bb29a880de6adfea8db12d30853eb1e6
216999947,JK5-AHU-1-D-Z06-FILTER_PRESS_DIFF_2,e25bfb19fbc1e8945c94ee2ebd0a9ec9
216999956,JK5-AHU-1-D-Z06-MANUAL_FAN_SPEED_SETPOINT,303e2ad6d4091880a7d3d723c10b4603
216999949,JK5-AHU-1-D-Z06-PICV_REGULATION_MODE,81eca8fe14fbff49f7dcd04477e9ec18
216999951,JK5-AHU-1-D-Z06-PICV_RET_AIR_TEMP_SETPOINT,535c9fd4054564c5c5ec6ca442759046
216999952,JK5-AHU-1-D-Z06-PICV_SUPP_AIR_TEMP_SETPOINT,181e504c372a6633089cb43ed4a24d10
216999922,JK5-AHU-1-D-Z06-PICV_WATER_FLOW_1,b66d2cda6e7061b8c14f1282d23455b8
216999921,JK5-AHU-1-D-Z06-PICV_WATER_FLOW_2,6a053b33b2b6fe8ee036bb53e10d43eb
216999917,JK5-AHU-1-D-Z06-PICV_WATER_FLOW_COMMAND,f9591b8403b2d8032893d36518ccdf7c
216999940,JK5-AHU-1-D-Z06-RET_AIR_HUM_1,f659422c719a21291a19a207ff8de623
216999946,JK5-AHU-1-D-Z06-RET_AIR_HUM_2,d82f8bbbda29e8af8fdc95873f5abb9d
216999924,JK5-AHU-1-D-Z06-RET_AIR_TEMP_1,4efd9d515ad7bf9e399d593a8ce9d390
216999942,JK5-AHU-1-D-Z06-RET_AIR_TEMP_2,0d2cc3ce261bd645e09a058bddec6b08
216999941,JK5-AHU-1-D-Z06-RET_AIR_TEMP_3,dd5ae2423553dd34bc5b83361306773f
216999943,JK5-AHU-1-D-Z06-RET_AIR_TEMP_4,9f5e5446e62c3903d51ae3e39c32e34b
216999937,JK5-AHU-1-D-Z06-SUPP_AIR_TEMP_1,619d0106060d144328b8aadbf85cdc77
216999939,JK5-AHU-1-D-Z06-SUPP_AIR_TEMP_2,df8176d26e6bde74ac82feaee8e25dbc
216999944,JK5-AHU-1-D-Z06-UNIT_WORKING_HOURS,be03a5227c19b709c84df431dc6a46ef
216999923,JK5-AHU-1-D-Z06-WATER_INLET_TEMP,c052dccd147f5ef374fffcb66d31de8c
216999892,JK5-AHU-1-D-Z06-WATER_OUTLET_TEMP,692075acc66f0fb65fbd1e424453d09b
216962869,JK5-AHU-1-D-Z07-ACTUAL_FAN_SPEED,5d8faa080b1e7021e6e12021420fee98
217000140,JK5-AHU-1-D-Z07-ACTUAL_RET_AIR_HUM,1b8770ab775b38571f687e0d12b33ab1
217000138,JK5-AHU-1-D-Z07-ACTUAL_RET_AIR_TEMP,5ce9da474ee6cbcc48e5db6fedbece80
217000139,JK5-AHU-1-D-Z07-ACTUAL_SUPP_AIR_TEMP,d3a66054268fbadf5ce676e665aa266f
217000178,JK5-AHU-1-D-Z07-COLD_AISLE_DIFF_PRESS_1,18bf573fa0fc25ec160aa3582846e3a1
217000175,JK5-AHU-1-D-Z07-COLD_AISLE_DIFF_PRESS_2,9d99d681adf62683095c74a1f425b8a2
217000180,JK5-AHU-1-D-Z07-COLD_AISLE_DIFF_PRESS_3,451ec49550bce9cd4620a8852738425c
217000172,JK5-AHU-1-D-Z07-COLD_AISLE_HUM_1,55d8a2e49e8dc81dfd07598ca8a9ec88
217000174,JK5-AHU-1-D-Z07-COLD_AISLE_HUM_2,511e69fed45f6233e59baeb7b109089c
217000167,JK5-AHU-1-D-Z07-COLD_AISLE_HUM_3,f1b35d3db1dcaeed3b66fd29c64b271f
217000177,JK5-AHU-1-D-Z07-COLD_AISLE_HUM_4,fd505fb6d8da3843db035d0635659773
217000176,JK5-AHU-1-D-Z07-COLD_AISLE_HUM_5,47d32bd9018af970826afcaa6c40871b
217000170,JK5-AHU-1-D-Z07-COLD_AISLE_TEMP_1,f7542f0aadff972e06230670fc3742be
217000169,JK5-AHU-1-D-Z07-COLD_AISLE_TEMP_2,9c9dab4888ef54ef9bd2353301b82a50
217000171,JK5-AHU-1-D-Z07-COLD_AISLE_TEMP_3,23a7bc2fb017715885b2a733191dac44
217000168,JK5-AHU-1-D-Z07-COLD_AISLE_TEMP_4,240b401f73db39e6c044da4de6ba81ee
217000173,JK5-AHU-1-D-Z07-COLD_AISLE_TEMP_5,5f1a9f2c2f1237a25c472d3345bcc0b9
217000135,JK5-AHU-1-D-Z07-FAN_1_POWER,9d5a01494394c0d3b371304f0dd6f433
217000137,JK5-AHU-1-D-Z07-FAN_1_SPEED_FEEDBACK,236acfa1e8f233406fdd8b231e2c6e6d
217000161,JK5-AHU-1-D-Z07-FAN_10_POWER,39f6a6236d75e664a6fb7e578dac3a37
217000149,JK5-AHU-1-D-Z07-FAN_10_SPEED_FEEDBACK,35e22e35dfdeba5587df8c0c6564ed1b
217000160,JK5-AHU-1-D-Z07-FAN_11_POWER,6c7d7c22db8987f58571f52bc060c8e7
217000148,JK5-AHU-1-D-Z07-FAN_11_SPEED_FEEDBACK,437744487c61ac12386830a4a93a0b90
217000162,JK5-AHU-1-D-Z07-FAN_12_POWER,8a2c75401c6364400ccb5957ad27127a
217000150,JK5-AHU-1-D-Z07-FAN_12_SPEED_FEEDBACK,6fe290e292b41e8724793e21797a3e36
217000162,JK5-AHU-1-D-Z07-FAN_2_POWER,2d68cf81b49257d4f5de11d2b69b54d9
217000150,JK5-AHU-1-D-Z07-FAN_2_SPEED_FEEDBACK,7dcdfc425c0c7ac8d35688bec55762b1
217000153,JK5-AHU-1-D-Z07-FAN_3_POWER,43e48972b332ac05bb449d591288818d
217000141,JK5-AHU-1-D-Z07-FAN_3_SPEED_FEEDBACK,cfc67f4a1807be79e16c429af3ddebad
217000155,JK5-AHU-1-D-Z07-FAN_4_POWER,ecf9a9f2790153e0c5e036bee094b2f2
217000143,JK5-AHU-1-D-Z07-FAN_4_SPEED_FEEDBACK,d077f56d41589167c4af6970b3ff8345
217000152,JK5-AHU-1-D-Z07-FAN_5_POWER,d95d237f3777bd8d3d34f6b31f7240f3
217000136,JK5-AHU-1-D-Z07-FAN_5_SPEED_FEEDBACK,e8c106da521905a630bbbf1a44fc02b6
217000157,JK5-AHU-1-D-Z07-FAN_6_POWER,b5cdcb9c0b8394044e8d258ca8855279
217000146,JK5-AHU-1-D-Z07-FAN_6_SPEED_FEEDBACK,256ae3b29d0b83bb47eb7e23013b34eb
217000156,JK5-AHU-1-D-Z07-FAN_7_POWER,881966da73ce8c83a813e9093a305b8a
217000145,JK5-AHU-1-D-Z07-FAN_7_SPEED_FEEDBACK,da41d1c48214c5bd95d9b970b635302b
217000158,JK5-AHU-1-D-Z07-FAN_8_POWER,3e78c3deb2758ff425ff2836eac8ca91
217000147,JK5-AHU-1-D-Z07-FAN_8_SPEED_FEEDBACK,7a6c6ab5122042f40761ebdfefe6b9f5
217000151,JK5-AHU-1-D-Z07-FAN_9_POWER,e8dfcd33537352c20e0373a9a7f9db1b
217000144,JK5-AHU-1-D-Z07-FAN_9_SPEED_FEEDBACK,a0e33ce4d461c817d416a36711569312
217000192,JK5-AHU-1-D-Z07-FAN_DIFF_PRESS_SETPOINT,0a6d03bd8862938a5fc19cd2989cf874
217000195,JK5-AHU-1-D-Z07-FAN_DIFF_TEMP_SETPOINT,162955f65103426d0bfbaeb55b0ae4a7
217000197,JK5-AHU-1-D-Z07-FAN_MAX_SPEED_SETPOINT,b0844510e0ec08191b4bbb05fb838fa0
217000196,JK5-AHU-1-D-Z07-FAN_MIN_SPEED_SETPOINT,08c13d9dddcc0a8514ce6726fb5d04f4
217000190,JK5-AHU-1-D-Z07-FAN_REGULATION_MODE,d0a0338a432a2594150e98496e0d5f20
217000187,JK5-AHU-1-D-Z07-FILTER_PRESS_DIFF_1,942011ad3741b5467317f6a1bfe583ec
217000189,JK5-AHU-1-D-Z07-FILTER_PRESS_DIFF_2,c668d0a492a02e66ffe5f8267f9d229e
217000198,JK5-AHU-1-D-Z07-MANUAL_FAN_SPEED_SETPOINT,6539983a188b212b0958e6c3995f8ded
217000191,JK5-AHU-1-D-Z07-PICV_REGULATION_MODE,1579679680a6d86a45b22afb403f9fe5
217000193,JK5-AHU-1-D-Z07-PICV_RET_AIR_TEMP_SETPOINT,dbf6e73dbdf73550303e3fd87d750d52
217000194,JK5-AHU-1-D-Z07-PICV_SUPP_AIR_TEMP_SETPOINT,274d78fe33e6e5698e3a2fd2952fb7de
217000164,JK5-AHU-1-D-Z07-PICV_WATER_FLOW_1,62faaa668b3b3d47e8ce24df79902e81
217000163,JK5-AHU-1-D-Z07-PICV_WATER_FLOW_2,0847202f7da4799a408171015d619d2d
217000159,JK5-AHU-1-D-Z07-PICV_WATER_FLOW_COMMAND,6c407152ca3ad64744d7c03164512d72
217000182,JK5-AHU-1-D-Z07-RET_AIR_HUM_1,06dcd80a46792cec263400e31a64f319
217000188,JK5-AHU-1-D-Z07-RET_AIR_HUM_2,ff43540e9e74b9f81d3f5b60b0edc4c5
217000166,JK5-AHU-1-D-Z07-RET_AIR_TEMP_1,cd4dda9be53b9aa846eeb4728bb2a80b
217000184,JK5-AHU-1-D-Z07-RET_AIR_TEMP_2,b2a0c7b8425795e743abdc14f9d509fd
217000183,JK5-AHU-1-D-Z07-RET_AIR_TEMP_3,3b2fb4201bb4089b84746c06c7c97bac
217000185,JK5-AHU-1-D-Z07-RET_AIR_TEMP_4,e9ff96dc593e9cc4605e4ad8778d3e46
217000179,JK5-AHU-1-D-Z07-SUPP_AIR_TEMP_1,436e9477d1f53a45f060518d4a13e0f4
217000181,JK5-AHU-1-D-Z07-SUPP_AIR_TEMP_2,343b5764eab425159d1d224c88ffdee7
217000186,JK5-AHU-1-D-Z07-UNIT_WORKING_HOURS,2b655d45750de147cca6bae6edbd560b
217000165,JK5-AHU-1-D-Z07-WATER_INLET_TEMP,cafcfc6a91afe47ecab12194cc291149
217000134,JK5-AHU-1-D-Z07-WATER_OUTLET_TEMP,5aa297df52d99a7c34f7dc69d7cbed5f
216962871,JK5-AHU-1-D-Z08-ACTUAL_FAN_SPEED,1b5f2094c29931abb7e9decf73bf7e98
217000382,JK5-AHU-1-D-Z08-ACTUAL_RET_AIR_HUM,a8ea96204174d8b751fab96514f7acbc
217000380,JK5-AHU-1-D-Z08-ACTUAL_RET_AIR_TEMP,2f104dd0eeb967dc6c57a4321c198f5c
217000381,JK5-AHU-1-D-Z08-ACTUAL_SUPP_AIR_TEMP,86e827b9e1f5f0824327a0f0e50145a2
217000420,JK5-AHU-1-D-Z08-COLD_AISLE_DIFF_PRESS_1,0991015443c453c153980138ac548650
217000417,JK5-AHU-1-D-Z08-COLD_AISLE_DIFF_PRESS_2,0991015443c453c153980138ac548650
217000422,JK5-AHU-1-D-Z08-COLD_AISLE_DIFF_PRESS_3,888d3d5b3f381182c098e78524ede31f
217000414,JK5-AHU-1-D-Z08-COLD_AISLE_HUM_1,ca4e6f433a1d5c8a771a5713d3cd6772
217000416,JK5-AHU-1-D-Z08-COLD_AISLE_HUM_2,eb9b0e8bd22b5c2e751cfc2c755b941e
217000409,JK5-AHU-1-D-Z08-COLD_AISLE_HUM_3,66d738c73e4c5ea05450cacd5f89999a
217000419,JK5-AHU-1-D-Z08-COLD_AISLE_HUM_4,d607ae4b13b8becd02b2c6003e1d0aa1
217000418,JK5-AHU-1-D-Z08-COLD_AISLE_HUM_5,96703303ea6c1cda5df9e146a502b1a5
217000412,JK5-AHU-1-D-Z08-COLD_AISLE_TEMP_1,9b3032f185c5ce1bc3f23e27ba164316
217000411,JK5-AHU-1-D-Z08-COLD_AISLE_TEMP_2,ff1805a357967d6bfd7851dce5410e5c
